text,technique,article_name_x,article_name_y,Appeal_to_Authority,Appeal_to_fear-prejudice,Bandwagon,Black-and-White_Fallacy,Causal_Oversimplification,Doubt,"Exaggeration,Minimisation",Flag-Waving,Loaded_Language,"Name_Calling,Labeling","Obfuscation,Intentional_Vagueness,Confusion",Red_Herring,Reductio_ad_hitlerum,Repetition,Slogans,Straw_Men,Thought-terminating_Cliches,Whataboutism
"He is standing alone now, and not only against the most dangerous pontificate in history, but also the forces of hell itself—forces which will do all in their power to silence this voice crying in the wilderness.
",Loaded_Language,790483991,1580967982.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The center of my testimony was that since at least June 23, 2013, the pope knew from me how perverse and evil McCarrick was in his intentions and actions, and instead of taking the measures that every good pastor would have taken, the pope made McCarrick one of his principal agents in governing the Church, in regard to the United States, the Curia, and even China, as we are seeing these days with great concern and anxiety for that martyr Church.
",Loaded_Language,790483991,1580967982.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Finally, I wish to encourage you, dear faithful, my brothers and sisters in Christ: never be despondent!
",Flag-Waving,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Many thanks to our friends at LifeSiteNews, especially Diane Montagna, for the following translation and release of the follow-up testimony from arguably the most courageous prelate in the Church today—Archbishop Carlo Maria Viganò.
","Exaggeration,Minimisation",790483991,1580967982.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.
",Causal_Oversimplification,790483991,2371451973.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Make no mistake about this: Archbishop Viganò is fighting for the very survival of the human element of the Catholic Church.
","Exaggeration,Minimisation",790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The enemy is not only at the gates but has now made their way to the thrones of power and the seats of the Apostles.
",Loaded_Language,790483991,1580967982.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It goes without saying that we here at The Remnant not only stand with Viganò but we thank God for him every day, we pray the Rosary for him every day, and wish him every blessing and heavenly consolation as he undergoes this passion for the sake of the Master he serves so well.
",Loaded_Language,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My decision to reveal those grave facts was for me the most painful and serious decision that I have ever made in my life.
","Exaggeration,Minimisation",790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I made it after long reflection and prayer, during months of profound suffering and anguish, during a crescendo of continual news of terrible events, with thousands of innocent victims destroyed and the vocations and lives of young priests and religious disturbed.
","Exaggeration,Minimisation",790483991,1580967982.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The silence of the pastors who could have provided a remedy and prevented new victims became increasingly indefensible, a devastating crime for the Church.
",Loaded_Language,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I was a witness, not by my choice, of shocking facts and, as the Catechism of the Catholic Church states (par.
",Loaded_Language,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Now, the pope’s reply to my testimony was: “I will not say a word!” But then, contradicting himself, he has compared his silence to that of Jesus in Nazareth and before Pilate, and compared me to the great accuser, Satan, who sows scandal and division in the Church — though without ever uttering my name.
","Name_Calling,Labeling",790483991,1580967982.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"But how can journalists discover and know the truth if those directly involved with a matter refuse to answer any questions or to release any documents?
",Doubt,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Many more instances have recently been documented in the press, showing that Pope Francis has defended homosexual clergy who committed serious sexual abuses against minors or adults.
",Doubt,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The faithful deserve to know.
",Flag-Waving,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Later, however, when his work as prefect of the Congregation for Bishops was being undermined because recommendations for episcopal appointments were being passed directly to Pope Francis by two homosexual “friends” of his dicastery, bypassing the Cardinal, he gave up.
","Name_Calling,Labeling",790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"His long article in L’Osservatore Romano, in which he came out in favor of the more controversial aspects of Amoris Laetitia, represents his surrender.
",Causal_Oversimplification,790483991,790483991.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This is a time of repentance, of conversion, of prayers, of grace, to prepare the Church, the bride of the Lamb, ready to fight and win with Mary the battle against the old dragon.
","Name_Calling,Labeling",790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Make your own the act of faith and complete confidence in Christ Jesus, our Savior, of Saint Paul in his second Letter to Timothy, Scio cui credidi, which I choose as my episcopal motto.
",Flag-Waving,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The pope’s unwillingness to respond to my charges and his deafness to the appeals by the faithful for accountability are hardly consistent with his calls for transparency and bridge building.
",Doubt,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cardinal DiNardo and the other prelates should tell the Church in America and in the world: did the pope refuse to carry out a Vatican investigation into McCarrick’s crimes and of those responsible for covering them up?
",Doubt,790483991,790483991.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"However, it does serve as a great distraction from his actual constitution-hating and tyrannical tendencies.
",Loaded_Language,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Instead, the left and right are involved in a mudslinging orgy of victim shaming and kangaroo courts.
",Loaded_Language,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"According to this Supreme Court nominee, he thinks it is just fine and dandy for police and government to track you, spy on you, and dig through your personal life — without a warrant.
",Loaded_Language,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.
","Name_Calling,Labeling",790665855,1581331710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"While the left is calling for Kavanaugh to be executed over the sex abuse allegations and the right is attacking the alleged victims, others in Congress who see through the facade and media distraction are trying to draw attention to the fact that Kavanaugh is a champion of the police and surveillance state and an enemy to privacy.
","Name_Calling,Labeling",790665855,1581331710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"While Kavanaugh may be an ostensible supporter of the Second Amendment, his record indicates that he all but cannot stand the Fourth and he’s not that big a fan of the First either.
",Doubt,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"While the allegations against Kavanaugh should certainly be investigated — no matter how they are being spun by the left and the right — he shouldn’t even be in this position based solely on his previous record.
",Doubt,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Seriously.
",Loaded_Language,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The only question is will the Senate confirm one who is really bad on the #4thAmendment, when so much is at stake in upcoming digital privacy battles.”
",Doubt,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As for if Kavanaugh gets appointed, Amash has some harsh words to those who are blindly supporting him based on party lines:
",Loaded_Language,790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”
",Appeal_to_fear-prejudice,790665855,790665855.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Below is a video taken at the Mises Institute of Judge Napolitano explaining the implications of this enemy of the Fourth Amendment on the Supreme Court.
","Name_Calling,Labeling",790665855,790665855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Privacy advocates must fight,” Amash tweeted.
",Appeal_to_Authority,790665855,790665855.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Senator Lindsey Graham Unleashes Firestorm At Democrat Senators For ""Most Unethical Sham"" Since He's Been In Politics
",Loaded_Language,790667730,2372003190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I'm not a fan of Senator Lindsey Graham (R-SC), and he's my senator, but I have to tell you that he was right on point on Thursday when he berated Senate Democrats in their relentless assault on Judge Brett Kavanaugh while at the same time believing every word of Dr. Christine Ford without any evidence.
",Loaded_Language,790667730,1581335460.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I hope the American people can see through this sham, that you knew about it and you held it.""
",Flag-Waving,790667730,1581335460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"After Kavanaugh unleashed his own refutation of the charges and blasted Democrats for their attacks on him, near the closing of the hearing, Graham finally said what everyone had been waiting on and said it with passion.
",Loaded_Language,790667730,790667730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sen. Lindsey Graham to committee Democrats: ""This is the most unethical sham since I've been in politics...Boy, y'all want power.
",Loaded_Language,790667730,2372003190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.
",Causal_Oversimplification,790667730,1581335460.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Graham continued, ""Would you say you've been through hell?""
",Loaded_Language,790667730,790667730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kavanaugh responded, ""I've been through hell and then some.""
",Loaded_Language,790667730,790667730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay, obstruct, and resist.
",Loaded_Language,790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"In much of her testimony, Ford came across as presentable and seemingly credible, though vague and sometimes evasive, her ridiculous overall story notwithstanding.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I hope the American people can see through this sham.”
",Flag-Waving,790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sen. Orrin Hatch (R-Utah) attacked Democrats, blaming them for the “circus atmosphere that has been created” since they first Ford's allegations to the media “two weeks ago, after sitting on them for six weeks.” This “has brought us the worst in our politics.”
",Loaded_Language,790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Anonymous letters with no name and no return address are now being treated as national news.” Taking a shot at Stormy Daniels attorney Michael Avenatti, Hatch said “porn star lawyers with facially implausible claims are driving the news cycle.”
","Name_Calling,Labeling",790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“I hate to say this, but this is worse than Robert Bork, and I didn't think it could get any worse than that.
","Exaggeration,Minimisation",790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This is a national disgrace, the way you're being treated.”
",Flag-Waving,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A handful of Democrat senators, including the perpetually vulnerable red-state senator, Joe Manchin of West Virginia, are reportedly considering voting to confirm Kavanaugh when the nomination goes before the full Senate.
","Name_Calling,Labeling",790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"While questioning Kavanaugh, Graham lambasted the confirmation process the judge has been put through, calling it “the most unethical sham since I've been in politics.”
",Loaded_Language,790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I didn't think it could get any worse than that.
",Repetition,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"The nominee and Republican senators used the opportunity to attack desperate Democrats for their efforts at character assassination.
",Slogans,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"The judge forcefully stood up for himself as his voice trembled with righteous indignation, calling out Democratic senators for plotting against him.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"And then, and then as no doubt was expected, if not planned, came a long series of false last-minute smears designed to scare me and drive me out of the process before any hearing occurred.
",Loaded_Language,790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Afraid of their own shadows, committee Republicans didn’t relish the prospect of their all-male team of 11 senators questioning a woman so they hired sex-crimes prosecutor Rachel Mitchell of Maricopa County, Arizona, to examine Ford.
","Name_Calling,Labeling",790677230,1581354460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Hard to do much else when the witness conveniently has no corroborating evidence, no memory of any verifiable facts of what happened, and everyone she says was present at the alleged incident--even her best friend--has denied it.”
",Doubt,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"She failed to lay a glove on a witness whose implausible, internally contradictory story cried out for vigorous cross-examination.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Like other Democrats, Sen. Mazie Hirono of Hawaii tried to help Ford, lobbing her softballs.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Strangely, Ford has a bad long-term memory and a bad short-term memory.
",Doubt,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"With his performance at the hearing, Sen. Lindsey Graham (R-S.C.), who is frequently a target of conservatives for going rogue on important issues, partly redeemed himself in the eyes of many conservatives.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What you want to do is destroy this guy's life, hold this seat open and hope you win in 2020.”
",Causal_Oversimplification,790677230,790677230.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Boy, you all want power,” he shouted.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“To my Republican colleagues, if you vote no, you're legitimizing the most despicable thing I have seen in my time in politics.
","Exaggeration,Minimisation",790677230,1581354460.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I hope you never get it.”
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The Senate must vote!”
",Appeal_to_Authority,790677230,790677230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kavanaugh stole the show.
",Loaded_Language,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"After saying she thought she knew what Mitchell was trying to get at in her questions, the senator said, “so I'll just ask you very plainly, Dr. Ford, is there a political motivation for your coming forward with your account of the assault by Brett Kavanaugh?”
",Doubt,790677230,790677230.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
